165,"2017-08-21 17:45:00+00:00",<129181312.049235,-78812449.1480592,2673.18540969119>,<0,0,0>,<128865207.30861,-78616354.857503,5187.60559889302>
166,"2017-08-21 17:46:00+00:00",<129182214.249061,-78810929.3754094,2673.04729260504>,<0,0,0>,<128866074.007915,-78614887.5916404,5193.32699874789>
167,"2017-08-21 17:47:00+00:00",<129183116.430967,-78809409.5918261,2672.90917601809>,<0,0,0>,<128866940.698134,-78613420.3203231,5199.04832763225>
168,"2017-08-21 17:48:00+00:00",<129184018.594955,-78807889.7973098,2672.77105993033>,<0,0,0>,<128867807.379267,-78611953.0435496,5204.76958537474>
169,"2017-08-21 17:49:00+00:00",<129184920.741022,-78806369.9918606,2672.63294434175>,<0,0,0>,<128868674.051314,-78610485.7613185,5210.49077181145>
170,"2017-08-21 17:50:00+00:00",<129185822.86917,-78804850.1754787,2672.49482925981>,<0,0,0>,<128869540.714277,-78609018.4736287,5216.21188678965>
171,"2017-08-21 17:51:00+00:00",<129186724.979397,-78803330.3481644,2672.35671466589>,<0,0,0>,<128870407.368156,-78607551.1804785,5221.93293013051>
172,"2017-08-21 17:52:00+00:00",<129187627.071705,-78801810.5099179,2672.21860058606>,<0,0,0>,<128871274.012952,-78606083.8818667,5227.65390168875>
173,"2017-08-21 17:53:00+00:00",<129188529.146092,-78800290.6607393,2672.08048701286>,<0,0,0>,<128872140.648665,-78604616.5777919,5233.37480129301>
174,"2017-08-21 17:54:00+00:00",<129189431.202559,-78798770.8006291,2671.94237394631>,<0,0,0>,<128873007.275296,-78603149.2682526,5239.09562878311>
